flag,smile,predict,true
train,NCC1(C(=O)O)CC1,[3.8150322437286377],[3.9000000953674316]
train,O=C1CN2C(=O)CCC2N1,[11.061483383178711],[11.15999984741211]
train,CC(=O)Nc1ccncc1,[13.841287612915039],[13.739999771118164]
train,CC[C@@H]1CN(O)C(=O)[C@@H]1N,[7.868004322052002],[7.710000038146973]
train,C#Cc1ncc(CO)c(CO)c1O,[8.543594360351562],[8.65999984741211]
train,Oc1ccc2c(c1)-c1n[nH]cc1CC2,[9.890446662902832],[9.90999984741211]
train,COC(=O)Nc1csc2c1NC(=O)CCCC2,[11.632821083068848],[11.739999771118164]
train,NNC(=S)NCCNC(=S)NN,[13.709957122802734],[13.680000305175781]
train,CNC(CS)CC(C)C,[9.097269058227539],[9.109999656677246]
train,Oc1ccc(Cl)cc1SSc1cc(Cl)ccc1O,[7.9289398193359375],[7.96999979019165]
train,O=C(O)CN1C(=O)CNC1=O,[3.37320613861084],[3.3299999237060547]
train,NP(N)(=O)Oc1ccccc1,[11.878362655639648],[11.960000038146973]
train,O=c1cccc(-c2ccccc2)c(O)c1O,[8.687901496887207],[8.609999656677246]
train,Cc1cccc(C(=O)NCC(=O)O)c1,[3.718632221221924],[3.740000009536743]
train,CN(C)/N=N/c1c[nH]nc1C(N)=O,[8.699714660644531],[8.90999984741211]
train,COCCNc1nnc(Cc2ccccc2)c(O)n1,[11.591532707214355],[11.710000038146973]
train,CC(=O)Nc1ccc(OCC(O)C(C)N)cc1,[13.903923034667969],[13.789999961853027]
train,O=C(O)c1cc(-c2csnn2)ccc1O,[2.659736394882202],[2.6500000953674316]
train,NC(=O)NC(CC(=O)O)C(=O)O,[3.306032657623291],[3.3299999237060547]
train,O=C(O)C(S)c1ccccc1,[4.158759117126465],[4.179999828338623]
train,COc1cccc(F)c1C1OC(=O)NC1=O,[6.391228199005127],[6.429999828338623]
train,CC(C)(C)CC(CN)CC(=O)O,[4.79619026184082],[4.840000152587891]
train,Oc1ccccc1OCC1NCCS1,[9.944787979125977],[9.960000038146973]
train,COCc1cc(C)c(C#N)c(S)n1,[7.196285724639893],[7.179999828338623]
train,COc1ccc(NC(=O)Nc2ccccc2)cc1,[11.657819747924805],[11.6899995803833]
train,O=C1CS/C(=N/N=C\c2cccnc2)N1,[7.289001941680908],[7.409999847412109]
train,Cc1cc(O)c2c(c1F)C(=O)C=CC2=O,[8.47390365600586],[8.25]
train,CS(=O)(=O)N1CCc2cc(O)ccc2C1,[9.35860538482666],[9.40999984741211]
train,CC1Oc2c(O)cccc2C12CCN(C)CC2,[9.888909339904785],[10.010000228881836]
train,S=C(NN=Cc1ccccn1)Nc1ccccn1,[11.367546081542969],[11.319999694824219]
train,Nc1ncnn1/C(S)=N/C1CCCCC1,[7.8495893478393555],[7.909999847412109]
train,C#CC(C)OCC1CNC(=S)O1,[8.705682754516602],[8.6899995803833]
train,c1ccc(-c2nccc3nc[nH]c23)nc1,[10.407130241394043],[10.420000076293945]
train,Cc1ccc(NC(=O)Nc2ccon2)cc1Cl,[8.344027519226074],[8.270000457763672]
train,CC(C)CNCC1CCc2ccc(O)cc2O1,[9.554008483886719],[9.609999656677246]
train,CCCNC(=O)C(=O)NCC1CCCN1CC,[13.165733337402344],[13.170000076293945]
train,NCc1c(O)ccc2ncccc12,[8.122326850891113],[8.140000343322754]
train,O/N=C/CCn1c(=S)sc2ccccc21,[10.165095329284668],[10.1899995803833]
train,COc1ccc2[nH]c(SCC(C)C)nc2c1,[10.730234146118164],[10.800000190734863]
train,CNC[C@H](O)c1ccc(O)c(OC)c1,[9.933053970336914],[10.050000190734863]
train,Oc1cccc(C(F)(F)F)c1,[9.146268844604492],[9.100000381469727]
train,Cc1ccccc1OC1c2ccccc2CC1(O)CN,[13.178582191467285],[13.210000038146973]
train,CC(=O)Nc1nc(C)nc(C)c1C(C)=O,[10.842467308044434],[10.9399995803833]
train,COC(=O)c1cccc(S(N)(=O)=O)c1,[9.749375343322754],[9.859999656677246]
train,CCN(CC)CCC/N=C/c1cc(Cl)ccc1O,[8.303679466247559],[8.34000015258789]
train,Nc1ccc2nc(O)cc(C(F)(F)F)c2c1,[11.828841209411621],[11.880000114440918]
train,COCCc1ccc(O)cc1,[10.194062232971191],[10.199999809265137]
train,O=C(CCCCCNC(=S)CS)Nc1ccccc1,[9.864768028259277],[9.729999542236328]
train,CCc1cnc(NC(=O)c2snnc2C)s1,[9.559707641601562],[9.630000114440918]
train,CC1(C(=O)Nc2ccccc2S)CCCCC1,[6.324784755706787],[6.389999866485596]
train,NC(=O)Nc1ccccc1O,[8.738348960876465],[8.720000267028809]
train,C/N=C(\S)n1nc(Oc2ccccc2)nc1N,[7.928674697875977],[7.940000057220459]
train,Cc1c(C)c2ccc(O)cc2[nH]c1=O,[9.132854461669922],[9.149999618530273]
train,O=C(O)CNC(=O)c1ccncc1,[2.8006649017333984],[2.869999885559082]
train,CC(C)c1cc(Cl)cc(C(C)C)c1O,[9.780915260314941],[9.949999809265137]
train,Cc1cccc2oc(O)nc12,[8.314373970031738],[8.4399995803833]
train,Cc1ncc(CCC(=O)O)c(C=O)c1O,[3.3862600326538086],[3.4200000762939453]
train,CS/C(=N/O)NCCC[C@H](N)C(=O)O,[2.1732888221740723],[2.2300000190734863]
train,Cc1cc(C2CCCCC2)n(O)c(=O)c1,[6.848291873931885],[6.840000152587891]
train,O=C1CC(C(=O)O)CC(=O)N1,[3.784893035888672],[3.7899999618530273]
train,CCc1nccc2c1[nH]c1c(OC)cccc12,[12.616847038269043],[12.640000343322754]
train,O=C(CSc1ccccc1)Nc1cccnc1,[13.145123481750488],[13.079999923706055]
train,CC(C)c1nc(S)n(-c2ccccc2)n1,[7.7310051918029785],[7.860000133514404]
train,NC(=O)C(CO)NC(=O)N(CCCl)N=O,[11.50308895111084],[11.380000114440918]
train,O=C(O)C1CC(=O)N(C2CCCCCC2)C1,[4.5123820304870605],[4.539999961853027]
train,O=C(O)CC(Sc1nnc(S)s1)C(=O)O,[2.963646173477173],[3.0]
train,NC(=S)N/N=C/c1ccc[nH]1,[11.732211112976074],[11.680000305175781]
train,C=CCn1c(O)cc(=O)nc1SCCCC,[7.374186992645264],[7.420000076293945]
train,ON=C1c2ccccc2-c2ccccc21,[6.866367340087891],[6.829999923706055]
train,C[C@H](N)C(=O)NCC(N)=O,[12.824865341186523],[12.819999694824219]
train,NCC1(CC(=O)O)CC2CCCCC2C1,[4.572022914886475],[4.599999904632568]
train,O=C(O)Cc1c[nH]c2ccccc2c1=O,[3.9123024940490723],[3.9600000381469727]
train,Cc1cccc(O)c1C(=O)O,[2.608164072036743],[2.680000066757202]
train,O=C1CCN(N=Nc2cccc(Cl)c2)N1,[7.874139785766602],[7.739999771118164]
train,O=NN1CCC(C(=O)O)CC1,[4.071028232574463],[4.119999885559082]
train,Oc1cccc2c1CCCC21CCNC1,[10.039732933044434],[10.079999923706055]
train,NC(=O)c1nnsc1NC=O,[7.486483573913574],[7.25]
train,CCCC(N)P(=O)(O)C(O)Cc1ccccc1,[-0.7465908527374268],[-0.6800000071525574]
train,CCCCOC(=O)C1CCC(=O)N1,[11.333966255187988],[11.319999694824219]
train,Oc1cc(CSc2ccccn2)c2ccccc2n1,[11.344680786132812],[11.3100004196167]
train,N[C@@H]1C=CCC[C@@H]1C(=O)O,[4.019838809967041],[4.059999942779541]
train,CC(Nn1cnnc1)c1cc(Cl)ccc1O,[8.628125190734863],[8.619999885559082]
train,Cc1cc(C(=O)O)sc1C(N)C(=O)O,[1.6613378524780273],[1.6399999856948853]
train,CCN(CC)C(C)Cc1ccc(O)c(O)c1,[9.117918968200684],[9.1899995803833]
train,Clc1ccnc2c1ccc1nn[nH]c12,[7.22102165222168],[7.25]
train,CC(=O)c1ccccc1NS(C)(=O)=O,[7.741849422454834],[7.650000095367432]
train,NCCNCCCSc1ncnc2[nH]cnc12,[10.127320289611816],[10.239999771118164]
train,CN1CCC(c2n[nH]c3ncccc23)C1,[9.959406852722168],[10.3100004196167]
train,N[C@@H](CC1CCCCC1)C(=O)O,[2.7425806522369385],[2.7300000190734863]
train,CC(=N)NCCSCC[C@H](N)C(=O)O,[2.19291615486145],[2.1500000953674316]
train,Cc1ccc(NC(S)=NCC2CCCO2)cc1,[7.176212310791016],[7.199999809265137]
train,CCNCC1CCCc2cc(O)c(O)cc21,[10.35665225982666],[10.479999542236328]
train,CC(C)C(CN)CC(=O)O,[4.691800117492676],[4.75]
train,Oc1ccc(Cl)cc1/C=N/CCN1CCOCC1,[8.443567276000977],[8.359999656677246]
train,O=C(O)CN1C(=O)C=CC1=O,[3.4137136936187744],[3.3399999141693115]
train,NC(CC1CC(C(=O)O)=NO1)C(=O)O,[1.5674644708633423],[1.6200000047683716]
train,Cc1cc(=O)oc2cc(O)ccc12,[7.847008228302002],[7.800000190734863]
train,CCC/C=N/NC(=O)c1ccccc1O,[8.132987022399902],[8.029999732971191]
train,CCc1nnc(NC(=O)C(C)C)s1,[7.021414279937744],[6.96999979019165]
train,CSc1nnc(-c2ccncc2)cc1C(N)=O,[12.619112968444824],[12.579999923706055]
train,N#CC1(O)CN2CCC1CC2,[11.560054779052734],[11.65999984741211]
train,CCCC(=O)OCCc1ccc(O)c(O)c1,[9.18354320526123],[9.279999732971191]
train,Cc1[nH]cnc1Cn1ncc2ccccc2c1=O,[13.427824974060059],[13.289999961853027]
train,COc1ccc(C(C)=O)c(O)c1,[8.97966480255127],[9.050000190734863]
train,COc1cc2ccc(CC(=O)O)cc2cc1OC,[3.91776442527771],[3.950000047683716]
train,NCC(CC(=O)O)c1cc(Cl)cs1,[4.08062219619751],[4.079999923706055]
train,O=C(Nc1ccc(Cl)cn1)C1CC1,[12.018265724182129],[12.050000190734863]
train,CCCCOc1ccc(CCN(O)C(C)=O)cc1,[8.432944297790527],[8.369999885559082]
train,CCn1nc(CC(=O)O)c2ccccc2c1=O,[3.816818952560425],[3.799999952316284]
train,NCCCCC(NC(=O)c1ccccc1)C(=O)O,[3.65655255317688],[3.630000114440918]
train,CC(=N)c1c(O)oc2ccccc2c1=O,[1.1225807666778564],[1.399999976158142]
train,CCCSC(=S)NCc1c[nH]c2ccccc12,[7.402624607086182],[7.409999847412109]
train,CCCCCN(C)CCc1ccc(O)c(O)c1,[9.804988861083984],[10.029999732971191]
train,O=C(O)C(CC1CCNC1)c1c[nH]cn1,[3.592006206512451],[3.6600000858306885]
train,CCCCc1nc2c(O)nc3ccccc3c2o1,[10.371356010437012],[10.350000381469727]
train,CC(O)CNc1[nH]cnc2ncnc1-2,[6.171287536621094],[6.130000114440918]
train,CNS(=O)(=O)c1cc(OC)ccc1OC,[9.527717590332031],[9.4399995803833]
train,Nc1nonc1/C(=N/O)N1CCCC1,[6.339404106140137],[6.579999923706055]
train,NNS(=O)(=O)Cc1noc2ccccc12,[9.971647262573242],[9.949999809265137]
train,CCNCc1ccc(C)cc1O,[8.378868103027344],[8.4399995803833]
train,CCNC1Cc2ccc(O)c(O)c2C1,[10.100506782531738],[10.09000015258789]
train,Cc1cc(Br)c(O)c2ncccc12,[7.903508186340332],[7.840000152587891]
train,CCC(CNS(N)(=O)=O)Oc1ccccc1F,[10.495347023010254],[10.430000305175781]
train,CSC(=S)NNC(=O)c1ccccn1,[6.732147216796875],[6.820000171661377]
train,CCNS(=O)(=O)c1cc(Br)ccc1OC,[9.001036643981934],[8.979999542236328]
train,O=C(O)c1c(O)ccc2ccccc12,[2.462231159210205],[2.3399999141693115]
train,NS(=O)(=O)c1ccc(SCCCCO)cc1,[10.145380020141602],[10.239999771118164]
train,Cc1nn(O)c(C)c1CN,[9.506983757019043],[9.399999618530273]
train,COCCCNC(=O)OCCCc1c[nH]cn1,[13.245172500610352],[13.119999885559082]
train,CCOC(=O)Nc1nncs1,[11.635542869567871],[11.859999656677246]
train,N[C@H](CC(=O)O)C(=O)O,[1.730799674987793],[1.7000000476837158]
train,O=S(=O)(NC1CC1)c1cccc(Br)c1,[9.616929054260254],[9.510000228881836]
train,Cn1cc(C(=O)O)nn1,[2.951937198638916],[3.0199999809265137]
train,Cc1ccc(C(=O)O)cc1N(CCCl)CCCl,[4.9296464920043945],[4.949999809265137]
train,CC(=O)c1cc2ccoc2cc1O,[8.454867362976074],[8.399999618530273]
train,O=Cc1c[nH]c2ncccc12,[12.869003295898438],[12.890000343322754]
train,CC(C)=CCc1cc(/C=C/CO)ccc1O,[9.185364723205566],[9.3100004196167]
train,NS(=O)(=O)OCC1CCc2ccccc2C1,[11.396584510803223],[11.399999618530273]
train,COc1ccccc1C(O)c1nccc2ccccc12,[12.997182846069336],[13.0]
train,CCCC1(CCC)NC(=O)NC1=O,[9.106038093566895],[9.199999809265137]
train,CC(=O)NC(=O)NC(C)Cc1ccccc1,[11.764372825622559],[11.779999732971191]
train,NCc1csc(NC(=O)c2cccnn2)n1,[10.012421607971191],[10.079999923706055]
train,O=C(NO)C(=O)NO,[8.006357192993164],[7.880000114440918]
train,O=C1Cc2c(CCN3CCNCC3)cccc2N1,[12.152548789978027],[12.270000457763672]
train,CC(N)C(=O)NCCP(=O)(O)O,[1.734564185142517],[1.7899999618530273]
train,O=C1CCC(C(=O)O)N1,[3.574711561203003],[3.609999895095825]
train,COc1ccc(/C=N/NC(=O)NO)cc1,[9.368525505065918],[9.390000343322754]
train,Cc1ccc(CC(=O)O)c(C=O)c1,[4.054867267608643],[4.050000190734863]
train,Cc1cnc2c(c1)CCCC2(C)C(N)=S,[11.806188583374023],[11.729999542236328]
train,COC(=O)Cc1ccc(O)c(Cl)c1,[8.000345230102539],[7.929999828338623]
train,CCCC1(CC)C(=O)NC(=O)NC1=O,[7.393028259277344],[7.480000019073486]
train,O=C(CC(=O)NO)NO,[8.540212631225586],[8.510000228881836]
train,NC(=O)N(CCC(=O)O)c1ccccc1,[4.2316436767578125],[4.260000228881836]
train,CC(C)Oc1cccc(C(=O)O)c1,[3.794471025466919],[3.8399999141693115]
train,CC(c1ccc(O)cc1)c1ccc(O)cc1,[9.795939445495605],[9.8100004196167]
train,Cn1nc(CNC(=O)C2CC2)cc1C1CC1,[13.74392032623291],[13.75]
train,C=CCc1ccc(OC)c(O)c1,[9.842217445373535],[9.890000343322754]
train,O=C(O)c1ccc(Br)cc1,[3.9900853633880615],[4.039999961853027]
train,NCCc1cc(N)c(O)cc1O,[10.308391571044922],[10.369999885559082]
train,CCC(C)COc1nc(N)nc2[nH]cnc12,[8.90105152130127],[8.979999542236328]
train,CCc1nc(C)ccc1OCC(=O)O,[3.542766571044922],[3.549999952316284]
train,CC(C)=CCc1c(O)cc(C)oc1=O,[7.8780198097229],[7.800000190734863]
train,CN(CCOc1ccc(O)cc1)c1ccccc1,[9.927096366882324],[9.930000305175781]
train,CC(=O)NCCn1ccc(=O)c(O)c1C,[11.673720359802246],[11.680000305175781]
train,NC[C@H]1C[C@@H]1C(=O)O,[4.176850318908691],[4.25]
train,O=C(O)c1occc1CSc1ccccc1,[3.041961431503296],[3.0899999141693115]
train,Cn1cc(-c2cc(C(=O)O)on2)cn1,[2.9243199825286865],[2.940000057220459]
train,CC1(C)NC(=O)C(c2ccccc2)N1,[11.606369972229004],[11.670000076293945]
train,NC/C(CCCCCC(=O)O)=N/O,[4.272497653961182],[4.320000171661377]
train,CC(C)(C)P(=O)(O)CCCN,[1.7828956842422485],[1.7999999523162842]
train,O=S(=O)(c1ccccc1)c1ccc(O)nn1,[6.207542896270752],[6.25]
train,OCc1ccc(O)c2ncccc12,[8.832464218139648],[8.8100004196167]
train,NC1CCN(c2ncnc3[nH]cnc23)CC1,[9.652416229248047],[9.619999885559082]
train,OC[C@H]1CNC[C@@H](O)[C@H]1O,[13.639254570007324],[13.520000457763672]
train,CCCCCCSc1nsc(NC(C)=O)n1,[6.897030353546143],[6.929999828338623]
train,CC(=O)Nc1cc(Cl)ccc1C(=O)O,[3.5614187717437744],[3.559999942779541]
train,CCC(N)C(=O)Nc1c(C)cccc1C,[13.706071853637695],[13.640000343322754]
train,Nc1ccc(-c2nc3c(O)cccc3s2)cc1,[8.128763198852539],[8.140000343322754]
train,O=C(O)C1CCCN1c1ncnc2ccccc12,[3.61971378326416],[3.690000057220459]
train,Cc1sc(N)nc1O,[6.331028938293457],[6.699999809265137]
train,N[C@@H]1CC[C@@]1(O)c1ccccc1,[13.678573608398438],[13.649999618530273]
train,CN(C)CCCNc1nc2ccc(N)cc2o1,[13.580699920654297],[13.539999961853027]
train,Oc1ccc(CCNc2cccn3ncnc23)cc1,[10.298924446105957],[10.25]
train,COP1(=O)NCc2ncccc2O1,[10.686208724975586],[10.4399995803833]
train,CCOC(Cn1ccc(=O)c(O)c1C)OCC,[11.870651245117188],[11.729999542236328]
train,CCSC[C@H](NC(C)=O)C(=O)O,[4.0682148933410645],[4.010000228881836]
train,COc1cc2nc(-c3ccccc3)cnc2cc1O,[8.355466842651367],[8.289999961853027]
train,CCOc1ccccc1C=NNC(=O)C1CC1,[11.784720420837402],[11.8100004196167]
train,O=Cc1ccc(CO)n1CCc1ccc(O)cc1,[9.847926139831543],[9.829999923706055]
train,CC(=O)Nc1noc(C2CN3CCC2CC3)n1,[9.097039222717285],[9.270000457763672]
train,O=C(CCS)OC(Cc1ccccc1)C(=O)O,[3.877746105194092],[3.890000104904175]
train,CC(C)CCCC(=O)Nc1ccc(O)cc1,[9.41600513458252],[9.460000038146973]
train,SC1=NC(c2ccccc2)Cc2ccccc2N1,[7.14845085144043],[7.079999923706055]
train,N#Cc1cccc2[nH]ncc12,[10.595698356628418],[10.600000381469727]
train,O=C(O)N1CCc2onc(O)c2CC1,[2.626964569091797],[2.700000047683716]
train,CCNc1nc(N=C(N)S)nc(NCC)n1,[6.781359672546387],[6.710000038146973]
train,O=C(Nc1ccon1)c1ccccc1F,[10.777596473693848],[10.850000381469727]
train,N[C@]1(C(=O)O)C[C@@H](CF)C1,[2.2577402591705322],[2.240000009536743]
train,Cc1cccc(Cn2nnc3ccccc32)c1O,[10.353721618652344],[10.289999961853027]
train,Nc1nc(O)c2ncn(C(CO)OCCO)c2n1,[11.581289291381836],[11.579999923706055]
train,O=C1CC(SCCCO)N1,[12.020837783813477],[11.930000305175781]
train,CCc1c(O)nc(N)nc1Nc1ccccc1C,[12.893356323242188],[12.84000015258789]
train,C=CC(O)C#Cc1cnc(OC)nc1OC,[13.263145446777344],[13.119999885559082]
train,NCCC(O)C(N)C(=O)O,[2.3161096572875977],[2.3399999141693115]
train,COc1ccc(-c2nnc(S)o2)c(OC)c1,[6.896211624145508],[6.949999809265137]
train,COc1cc(/C=C/c2cc(C)ns2)ccc1O,[9.446399688720703],[9.449999809265137]
train,C#CCCCC[n+]1ccn(C)c1/C=N/O,[9.374114990234375],[9.399999618530273]
train,OP(O)(=S)CSc1ccccc1,[2.7548961639404297],[2.7300000190734863]
train,CC(CS)C(=O)Nc1ccc(F)cc1,[10.122858047485352],[10.100000381469727]
train,Nc1cc([N+](=O)[O-])ccc1O,[7.796950340270996],[7.860000133514404]
train,O=C1NC(=O)/C(=C/c2ccccc2)N1,[7.242519855499268],[7.239999771118164]
train,Nc1noc(C2CN3CCCC2C3)n1,[13.549022674560547],[13.430000305175781]
train,Cc1oc(-c2ccccc2)nc1CC(=O)O,[4.498525619506836],[4.53000020980835]
train,CCCC(N)(P(=O)(O)O)P(=O)(O)O,[-0.8088517189025879],[-0.800000011920929]
train,Cc1cc2c(nn1)CCC/C2=N\O,[9.531332015991211],[9.680000305175781]
train,CCOc1c(N2CCOCC2)cn[nH]c1=O,[9.621262550354004],[9.890000343322754]
train,O=C1NC(=S)NC1=Cc1ccccc1O,[7.823395252227783],[7.829999923706055]
train,CC1(C)C=Cc2cc(C(=O)O)ccc2O1,[4.279731750488281],[4.300000190734863]
train,CN1CCN=C1c1cc2cc(O)ccc2o1,[9.464008331298828],[9.460000038146973]
train,CCCC(CCC(=O)Nc1nccs1)C(=O)O,[4.272566795349121],[4.269999980926514]
train,CC(=O)N(O)CCCc1nnn[nH]1,[4.411019802093506],[4.440000057220459]
train,Cc1ccsc1-c1nnc(NN)s1,[13.79843521118164],[13.710000038146973]
train,Oc1nc(CN2CCNCC2)nc2ccccc12,[12.084470748901367],[12.069999694824219]
train,CCSCCCCCCCCCCCC(=O)O,[4.913658142089844],[4.949999809265137]
train,COc1cc(OC)c(C=O)c(C(=O)O)c1,[3.6563611030578613],[3.700000047683716]
train,COc1ccc(C(O)C#N)cc1,[11.765974044799805],[11.800000190734863]
train,CCC(C)c1cccc(C(C)C(=O)O)c1,[4.82514762878418],[4.840000152587891]
train,COc1cc(Cl)cc(O)c(=O)c1OC,[8.69655704498291],[8.859999656677246]
train,CSc1sc(C)cc1/C=N/O,[9.591142654418945],[9.649999618530273]
train,O=C(O)COC(=O)Cc1ccccc1,[3.795290946960449],[3.799999952316284]
train,Cc1ccc(-c2nc3ncccc3n2O)cc1,[8.946138381958008],[8.9399995803833]
train,O=C(CBr)NC1C(O)OC(CO)C(O)C1O,[10.953351974487305],[10.869999885559082]
train,O=C(O)C(S)c1cccc(O)c1,[3.656614065170288],[3.7300000190734863]
train,Cc1ccc(-n2c(C)n[nH]c2=O)cc1,[9.763397216796875],[9.649999618530273]
train,COc1ccc(O)c(/C=C/C(C)=O)c1,[9.374083518981934],[9.3100004196167]
train,Oc1c(Br)cccc1N1CCCCCCC1,[8.871274948120117],[8.859999656677246]
train,CCCCCCCCCCCOc1cccc(O)c1,[9.473837852478027],[9.489999771118164]
train,[O-][n+]1onc(CO)c1/C=N/O,[3.1670002937316895],[3.309999942779541]
train,C/C(=N\NCCCC1CCCC1)C(=O)O,[4.1859869956970215],[4.099999904632568]
train,Oc1cccc(C=NNc2ccccn2)c1,[9.262495994567871],[9.1899995803833]
train,CCCCC(=O)Nc1ncc(Br)s1,[7.924007892608643],[7.929999828338623]
train,NC(C(=O)O)C(F)C(=O)O,[2.5750839710235596],[2.5899999141693115]
train,Cc1oncc1C(=O)O,[3.9252214431762695],[3.9800000190734863]
train,Oc1ccc2cc(-c3ccccn3)ccc2n1,[11.880948066711426],[11.770000457763672]
train,Oc1nc(S)nc(O)c1CN1CCCCC1,[9.27442455291748],[9.210000038146973]
train,O=C(NCCCN1CCOCC1)c1cccnc1,[13.941460609436035],[13.850000381469727]
train,Nc1cccc(-c2csc(=O)[nH]2)c1,[10.22575855255127],[10.170000076293945]
train,O=C(O)c1cncc(-c2ccccc2)c1,[3.8220410346984863],[3.9800000190734863]
train,Oc1noc2ccc(Br)cc12,[5.758925437927246],[5.789999961853027]
train,CCC(CC)C1CC12NC(=O)N(C)C2=O,[11.86807632446289],[11.760000228881836]
train,C/N=C(\S)c1[nH]cnc1N,[8.092077255249023],[8.0600004196167]
train,O=C(O)CNC1=NNC(=O)NN1,[3.7702150344848633],[3.7300000190734863]
train,O=C(O)CNCCSc1ccccc1,[1.8346103429794312],[1.7999999523162842]
train,COc1ccc(NC(S)=Nc2ccccc2)cn1,[6.224212646484375],[6.110000133514404]
train,N=C(N)NC(=O)c1ccccc1,[12.951102256774902],[12.949999809265137]
train,COc1ccc2nc(C)cc(C(=O)O)c2c1,[3.740021228790283],[3.7699999809265137]
train,NC(CCl)P(=O)(O)O,[-0.2669987082481384],[-0.23000000417232513]
train,CCCc1cccc(C(C)CC)c1O,[10.73416805267334],[10.770000457763672]
train,CCCCCCCCCOCCCCCC(=O)O,[4.666804313659668],[4.630000114440918]
train,O=C1NCC2(CCNCC2)N1,[13.91677188873291],[13.859999656677246]
train,O=C(O)CNc1ccccc1C(=O)O,[3.5695102214813232],[3.5899999141693115]
train,O=C(Cn1cncn1)NCc1cc(F)ccc1F,[12.684066772460938],[12.640000343322754]
train,CC(CS)C(=O)Nc1cccc(F)c1,[10.093354225158691],[10.100000381469727]
train,Oc1cccc(-c2nc3cc(F)ccc3s2)c1,[9.521344184875488],[9.479999542236328]
train,Oc1c(Cc2ccccc2)nc2cnccn12,[10.69681453704834],[10.890000343322754]
train,Cc1nnc(N)s/c1=N/O,[9.176997184753418],[9.25]
train,O=C(Nc1nn[nH]n1)c1ccncc1,[5.2483439445495605],[5.179999828338623]
train,O=C(CSc1nnc(O)nc1O)NC1CC1,[10.01989459991455],[9.920000076293945]
train,S=c1[nH]nc(C2CCCCC2)o1,[6.578098773956299],[6.539999961853027]
train,N[C@@H](CCP(O)(O)=S)C(=O)O,[2.284003734588623],[2.3399999141693115]
train,CC(=O)Nc1cc(Cl)cc(Cl)c1O,[6.937487602233887],[6.789999961853027]
train,CCNC(=S)N/N=C/c1cccc(C)c1,[11.404072761535645],[11.399999618530273]
train,CCOC(=O)c1[nH]nc2ccccc12,[7.8015456199646],[7.730000019073486]
train,CCCCC1=NN2C(=N)CC(=O)N=C2S1,[8.303983688354492],[8.369999885559082]
train,c1coc(-c2cc3[nH]ccnc-3n2)c1,[11.065766334533691],[11.079999923706055]
train,Cc1n[nH]c2c1C(=O)CC(C)(C)C2,[10.267829895019531],[10.40999984741211]
train,Cc1nonc1NCn1nnc2ccccc21,[9.35802936553955],[9.270000457763672]
train,CSc1nc(-c2ccccc2)n[nH]1,[9.047249794006348],[9.069999694824219]
train,Sc1ccnc2c(-c3ccccc3)cnn12,[5.936762809753418],[6.019999980926514]
train,C=CCC1(CC=C)C(=O)NC(=O)NC1=O,[7.431358337402344],[7.480000019073486]
train,Cc1c(Br)c(O)c(O)c(Br)c1Br,[7.08947229385376],[7.150000095367432]
train,O=C(NCc1ccncc1)c1ccc(Br)o1,[12.219637870788574],[12.1899995803833]
train,O=c1c(O)c(Br)cc(Br)c(O)c1O,[3.8287353515625],[3.7300000190734863]
train,CC(C)C(=S)N(C)O,[10.009082794189453],[10.079999923706055]
train,CN(C)C(=N)NC(=S)N(C)C,[13.087180137634277],[12.920000076293945]
train,CN(C)C(/C=N/O)=N\C1CC1,[11.75102710723877],[11.770000457763672]
train,Cc1csc(NC(=O)c2ccc(C)s2)n1,[10.804743766784668],[10.770000457763672]
train,CC(CC(=O)O)(CC(=O)O)c1ccccc1,[4.100744247436523],[4.079999923706055]
train,Cc1nnc(S)n1/N=C/c1ccc(Br)o1,[6.548678398132324],[6.579999923706055]
train,CSCC[C@H](N)C(=O)NO,[8.884781837463379],[8.899999618530273]
train,On1nnc2cc(C(F)(F)F)ccc21,[6.908989429473877],[6.849999904632568]
train,CCc1cccc2nc(C(=O)O)cc(O)c12,[0.8589606285095215],[0.8399999737739563]
train,C/C(=N\N=C(\N)S)c1cnccn1,[6.475917816162109],[6.519999980926514]
train,Cc1ccc2cc(C(=O)NO)sc2c1,[8.352242469787598],[8.4399995803833]
train,O=c1[nH]nc(-c2ccccn2)o1,[7.249361991882324],[7.190000057220459]
train,CCOC(=O)C/C(=N/O)c1nnn[nH]1,[3.2176170349121094],[3.240000009536743]
train,Oc1c(-c2ccccc2)nc2ccccn12,[11.294387817382812],[11.25]
train,CN(C)/C=N/C(=S)Nc1ccccc1F,[11.481675148010254],[11.369999885559082]
train,Cc1cc(O)nc(NCc2ccc(Cl)cc2)n1,[12.43080997467041],[12.4399995803833]
train,Nc1nonc1-c1nc2ccccc2n1CCO,[13.598943710327148],[13.539999961853027]
train,CN(C)CCc1ccc(O)cc1,[10.355154991149902],[10.3100004196167]
train,CNCCNS(=O)(=O)c1cccc2cnccc12,[10.032403945922852],[10.069999694824219]
train,CC1CC(=O)Nc2cc(N)ccc2N1,[13.725378036499023],[13.720000267028809]
train,C/C(=N\N=C(/S)NCCN)c1ccccn1,[6.767807960510254],[6.769999980926514]
train,CCCCc1cc(I)c(O)c(CN)c1,[7.489140033721924],[7.510000228881836]
train,CC(C)(C(=O)O)[C@H]1CCCN1,[3.959641695022583],[3.9100000858306885]
train,CC(C)NC(=O)/C=C/C(=O)O,[3.8923285007476807],[3.8299999237060547]
