flag,smile,predict,true
train,CCCCNC(=O)n1ccnc1CC,[2.9914491176605225],[3.0899999141693115]
train,N#Cc1c(N2CCCC2)n[nH]c1N,[4.460303783416748],[4.670000076293945]
train,c1ccc(SSc2ccccn2)nc1,[2.620117425918579],[2.630000114440918]
train,COC(=O)Cc1nc2ccccc2[nH]1,[5.0036725997924805],[5.170000076293945]
train,ClCCN1CCCCC1CCl,[6.571887493133545],[6.590000152587891]
train,NC[C@@H](O)CON,[9.485150337219238],[9.520000457763672]
train,O=C(Nc1ccncc1)OCc1ccccc1,[4.851905345916748],[4.880000114440918]
train,CCNc1cc(Cl)nc(SC)n1,[4.3774518966674805],[4.380000114440918]
train,C#CCC#CCN/N=C/Cc1ccccc1C,[3.8429770469665527],[4.079999923706055]
train,COc1ccc(CCN)cc1OC,[9.723578453063965],[9.800000190734863]
train,c1ccc2c(c1)CNCN2,[6.428355693817139],[6.579999923706055]
train,Cc1noc(NCc2ccc(F)cc2)n1,[0.7406598925590515],[0.7099999785423279]
train,OC1(CNc2ccc(Br)cn2)CCSCC1,[4.608778476715088],[4.820000171661377]
train,CNC(=N)NCCCC(N)C(=O)O,[12.543997764587402],[12.640000343322754]
train,CCCCNC(C)Cc1ccccc1,[10.378095626831055],[10.430000305175781]
train,Nc1c2c(nc3ccccc13)CCC(O)C2,[8.741568565368652],[8.899999618530273]
train,Oc1cc(-c2ccc(Cl)cc2)no1,[0.08392569422721863],[0.07000000029802322]
train,COCC(C)N,[9.620403289794922],[9.6899995803833]
train,Cc1ncsc1CCCl,[3.0589187145233154],[3.180000066757202]
train,O/N=C/C1=NCCCN1Cc1ccccc1,[6.348477840423584],[6.300000190734863]
train,CN(C)c1cc2ccccc2oc1=O,[2.5379648208618164],[2.6600000858306885]
train,CNCCCCOc1ccccc1-c1ccccc1,[10.354633331298828],[10.539999961853027]
train,Clc1snnc1CN1CCCC1Cn1cccn1,[5.279530048370361],[5.300000190734863]
train,Cc1cc(Br)cn2ccnc12,[6.525149345397949],[6.519999980926514]
train,NCCCCNCc1ccc(F)cc1,[10.190892219543457],[10.270000457763672]
train,C(=Cc1ccncc1)c1ccccc1,[5.255066394805908],[5.289999961853027]
train,COC1CCCCC1Nc1cc(C)cc(C)c1,[4.370471000671387],[4.460000038146973]
train,CCNC[C@H](O)c1cccc(O)c1,[9.637246131896973],[9.729999542236328]
train,Cc1csc(Nc2ccc(Cl)cc2)n1,[3.011303424835205],[3.140000104904175]
train,N#CCN1CCOCC1,[3.419074058532715],[3.5799999237060547]
train,Cn1c(CO)cnc1SCc1ccc(F)cc1,[4.404738903045654],[4.519999980926514]
train,CCc1nc(N=C(N)N)nc2ccccc12,[8.084088325500488],[8.239999771118164]
train,CCC(C)SSc1ccccn1,[2.463508367538452],[2.5199999809265137]
train,CCn1c(S)nnc1CCn1ccnc1C,[6.92752742767334],[7.010000228881836]
train,Nc1nc(-c2ccc(Br)cc2)cs1,[4.051504135131836],[4.070000171661377]
train,NC1(CO)C2CC3CC(C2)CC1C3,[10.118115425109863],[10.25]
train,Cn1ncc(C2=CCCNC2)n1,[8.897290229797363],[8.949999809265137]
train,CC1(CCc2ccccn2)Nc2ccccc2S1,[5.466918468475342],[5.559999942779541]
train,CCN1CCSC1=N,[9.9285306930542],[10.029999732971191]
train,CCOc1ccc(NC2=NCCCS2)cc1,[6.669101715087891],[6.909999847412109]
train,CNc1ccc(O)cc1,[6.014136791229248],[6.070000171661377]
train,N[C@@H](CCC(=O)CBr)C(=O)O,[9.063895225524902],[9.109999656677246]
train,CCCCCNc1nc(SC)nc(CCO)c1Br,[4.217657566070557],[4.400000095367432]
train,CN1CCCCc2c1nc1c(c2N)CCCC1,[10.31187629699707],[10.350000381469727]
train,CCCCC(N)C(=O)N1CCCC1,[8.474665641784668],[8.430000305175781]
train,N=C(N)Nc1ccc(N2CCCCC2)cc1,[10.65671157836914],[10.699999809265137]
train,Cc1cnc(-c2ccncc2)[nH]1,[6.7810258865356445],[6.699999809265137]
train,O=C(O)c1cnc2n1-c1ccccc1OC2,[2.617832660675049],[2.6500000953674316]
train,OCC1(CO)C(O)C2CCN1CC2,[8.540404319763184],[8.65999984741211]
train,CNCCC#Cc1ccc(Cl)nc1,[9.747048377990723],[9.850000381469727]
train,CCOC(=O)C1CNCCC1c1ccccc1,[8.888940811157227],[8.970000267028809]
train,NCCCCN1c2ccccc2Sc2ccccc21,[10.101566314697266],[10.199999809265137]
train,c1ccc(C2CCNC2)cc1,[10.916207313537598],[10.989999771118164]
train,NC(=O)C1C(=O)Oc2cccnc21,[2.818211317062378],[2.7200000286102295]
train,c1ccc(C2=NCCCCN2)cc1,[10.337189674377441],[10.359999656677246]
train,C[C@@H](N)C(=N)NO,[8.846538543701172],[8.859999656677246]
train,O=C(O)CCNc1ncnc2ccccc12,[5.000627517700195],[4.989999771118164]
train,NCCCC(N)P(=O)(O)O,[10.419085502624512],[10.520000457763672]
train,Brc1ccc2c3c([nH]c2c1)CNCC3,[9.001118659973145],[9.069999694824219]
train,c1ccc(N2N=NCC2c2ccncc2)cc1,[4.924447536468506],[5.010000228881836]
train,Cc1ccccc1-c1nc(N)nc(O)c1Cl,[1.501153826713562],[1.5199999809265137]
train,CN(C)CCn1cnc2ccccc21,[9.076645851135254],[9.079999923706055]
train,CCCCSc1nc2ccc(O)cc2s1,[1.414529800415039],[1.3700000047683716]
train,CC(CN)CCCN,[10.40613842010498],[10.520000457763672]
train,CCc1nc2ccccc2cc1C(=O)O,[4.854225158691406],[4.989999771118164]
train,Oc1cc(C(F)(F)F)ccn1,[1.8229056596755981],[2.119999885559082]
train,O=C(c1ccccn1)C(Br)Br,[2.5813448429107666],[2.4200000762939453]
train,Nc1ccc(CC(=O)O)cc1,[5.3789472579956055],[5.510000228881836]
train,CCNC(=N)CS,[12.567913055419922],[12.630000114440918]
train,CC(C)CCSc1nncc2cncn12,[6.303841590881348],[6.289999961853027]
train,CCOC(=O)N1CCC2(CCNC2)C1,[10.935444831848145],[11.029999732971191]
train,CC(C)Sc1nc2ccccc2[nH]1,[4.1050333976745605],[4.230000019073486]
train,CCCN1CCCC(c2cccc(F)c2)C1,[9.192217826843262],[9.09000015258789]
train,Nc1cc(C(=O)O)ccn1,[8.599894523620605],[8.59000015258789]
train,O=P(O)(O)OCCCN1CC1,[5.8129472732543945],[5.820000171661377]
train,NCCC/N=c1\c(O)c(O)c1=O,[9.519515991210938],[9.649999618530273]
train,S=C(NCCCn1ccnc1)Nc1nccs1,[6.768776893615723],[6.789999961853027]
train,CSc1nc2c(N)ncnc2[nH]1,[3.8332297801971436],[3.950000047683716]
train,CC(C(=O)c1cccc(Cl)c1)N(C)C,[6.700354099273682],[6.769999980926514]
train,CNCCCc1n[nH]c(N)c1C#N,[10.074713706970215],[10.109999656677246]
train,O=C(c1ncc[nH]1)c1cccs1,[3.9801018238067627],[4.150000095367432]
train,Cc1cccc(C)c1NC(=O)C(C)CN,[9.124454498291016],[9.140000343322754]
train,Oc1ccc(/C=N/c2nccs2)cc1,[0.5076281428337097],[0.28999999165534973]
train,CCCN(CCC)C1=NCc2ccccc2N1,[10.300929069519043],[10.420000076293945]
train,CCOC(=O)C1SCC(CN(C)C)CS1,[9.168004035949707],[9.25]
train,CCSC(=N)Nc1ccncc1,[7.705166816711426],[7.78000020980835]
train,Oc1ccc2c(ccc3[nH]cnc32)c1,[5.81795597076416],[5.989999771118164]
train,CCCNC/C(=N\O)c1ccc(OC)cc1,[9.305715560913086],[9.289999961853027]
train,CC(CCOC(=O)C1CCC1)N(C)C,[9.727825164794922],[9.739999771118164]
train,NNC(=O)NO,[2.7055933475494385],[2.7200000286102295]
train,Cc1cccc(C(=O)NCCN(C)C)c1,[8.536588668823242],[8.510000228881836]
train,Cc1nc2cnccn2c1O,[2.4846832752227783],[2.4100000858306885]
train,Cc1ccc(OCCCSc2ncccn2)cc1C,[2.878056287765503],[2.799999952316284]
train,NC[C@H](O)C[PH](=O)O,[9.518787384033203],[9.59000015258789]
train,C1=CCC(CN2CCNCC2)CC1,[9.636170387268066],[9.6899995803833]
train,CN(CCO)Cc1csc2ccc(Br)cc12,[8.341967582702637],[8.449999809265137]
train,CN(CCO)CCC(=O)c1ccncc1,[7.963869094848633],[8.0]
train,c1ccc(C2=NC3CCCCC3N2)cc1,[8.657553672790527],[8.789999961853027]
train,COc1cccc2c(O)cnnc12,[3.491210460662842],[3.6700000762939453]
train,Cc1ccc(C(Br)CN(C)C)cc1C,[7.200992107391357],[7.28000020980835]
train,Brc1cccc(OCCN2CCOCC2)c1,[6.527529716491699],[6.590000152587891]
train,Cc1cccc(C)c1CC(C)C1=NCCN1,[10.591866493225098],[10.739999771118164]
train,NCCC1CCCCC1,[10.115928649902344],[10.199999809265137]
train,Nc1cc2[nH]ccc2c(O)n1,[4.187077045440674],[3.9100000858306885]
train,COc1cccc(OCCOCCN(C)CCO)c1,[8.497833251953125],[8.59000015258789]
train,NC(CO)c1ccccc1,[8.978437423706055],[8.9399995803833]
train,CC[N+](C)(CC)NCCC(=O)O,[7.650711536407471],[7.599999904632568]
train,Cc1cc(NC(=O)c2ccccc2F)on1,[0.698763906955719],[0.6800000071525574]
train,Cc1cccc2c1NC(C)CC2C,[4.8037309646606445],[4.760000228881836]
train,Cc1nc(N)c2c(C)c(C)[nH]c2n1,[7.443325042724609],[7.550000190734863]
train,CCC(C)C(CN)CC(=O)O,[10.254561424255371],[10.220000267028809]
train,C=C(c1ccccc1OCCC)n1ccnc1,[5.977007865905762],[6.070000171661377]
train,Cc1cccc(C)c1NO,[5.166479110717773],[5.21999979019165]
train,c1ccc(COC[C@H]2COCCN2)cc1,[7.893212795257568],[7.869999885559082]
train,CCCCc1c(C)nc2c(OC)cccc2c1O,[2.2543623447418213],[2.2300000190734863]
train,Cc1ccc(C)c(-n2ccnc2S)c1,[4.666935443878174],[4.71999979019165]
train,CNCCCCOc1ccccc1CCc1ccccc1,[10.575003623962402],[10.539999961853027]
train,NC1=NC(c2cccs2)Nc2ccccc21,[7.952089786529541],[7.809999942779541]
train,OCCCc1cccnc1,[5.585795879364014],[5.550000190734863]
train,O=C1Nc2cc(F)ccc2N2CCNCC12,[8.053977012634277],[8.109999656677246]
train,CNc1nncc2c(C)ncn12,[6.234112739562988],[6.230000019073486]
train,Cc1sc2ncnc(N3CCCCC3)c2c1C,[3.7110683917999268],[3.7300000190734863]
train,Nc1ccc(Cl)cc1,[3.570507764816284],[3.490000009536743]
train,N=C(N)NC(=S)Nc1ccc(Cl)cc1,[9.058162689208984],[8.880000114440918]
train,CCC/C=N/Nc1nc2ccccc2s1,[5.511340618133545],[5.75]
train,N/N=c1\[nH]c2ccccc2o1,[5.1241559982299805],[5.210000038146973]
train,C=CC1=CSNN1,[3.7811877727508545],[3.8299999237060547]
train,Cc1ccnc2c(Cl)cccc12,[3.788762331008911],[3.7300000190734863]
train,Nc1cc(C(F)(F)F)c2ccccc2n1,[5.75855827331543],[5.789999961853027]
train,c1ccc2nc(NC3CCCCC3)ccc2c1,[5.968420028686523],[5.940000057220459]
train,CC[N+](C)(C)CCOc1cccnc1,[4.878322601318359],[4.78000020980835]
train,CCOC(=O)CN(C)C(=N)N,[11.714971542358398],[11.59000015258789]
train,CSC(=N)N/N=C/c1cc(C)ccc1O,[5.3038787841796875],[5.420000076293945]
train,COc1cccc(N2CCN(C)CC2)c1,[7.852499485015869],[7.829999923706055]
train,NCCCNCCCN,[10.444947242736816],[10.399999618530273]
train,N[C@H](C(=O)O)c1c(Cl)cnn1O,[7.1584391593933105],[7.039999961853027]
train,NNC(=O)/C=C/c1ccco1,[3.2721078395843506],[3.2899999618530273]
train,COc1ccc(NP2(=O)NCCCN2)cc1,[0.06387841701507568],[0.05000000074505806]
train,NC(=O)N/N=C/c1ccccc1Cl,[0.6486079692840576],[0.6100000143051147]
train,NC(c1cccc(F)c1)P(=O)(O)O,[9.199971199035645],[9.229999542236328]
train,CN[C@@](C)(CF)C(=O)O,[9.016844749450684],[8.970000267028809]
train,CCN(CCO)c1cc(Cl)nc(SC)n1,[4.2775468826293945],[4.190000057220459]
train,Cc1nccc(-c2ccncc2)n1,[4.092010498046875],[4.139999866485596]
train,Cc1ccc(OCC(=O)NC2CC2)nc1,[3.2019436359405518],[3.25]
train,Cc1ccc(SCCCCN2CCNCC2)cc1,[9.264778137207031],[9.279999732971191]
train,COCCN(C)c1cc(C)c2ccccc2n1,[6.7550153732299805],[6.619999885559082]
train,CC(C)(Cc1ccc(Cl)cc1)NCCO,[9.730436325073242],[9.739999771118164]
train,N=C(N)NCc1cccc(I)c1,[11.854238510131836],[11.75]
train,CC1c2ccccc2CCN1c1ccncc1,[8.652358055114746],[8.65999984741211]
train,Brc1cc2ccncc2cc1OC1CCNCC1,[9.842320442199707],[9.819999694824219]
train,Cc1ccc(N2CCNCC2)c2occc12,[8.81071949005127],[8.800000190734863]
train,CCCn1cc(C(=O)O)cn1,[1.0298056602478027],[0.949999988079071]
train,Cn1c(O)nc2ncccc21,[0.7941344380378723],[0.8100000023841858]
train,Nc1ccc(C(=O)NO)cc1N,[3.202889919281006],[3.190000057220459]
train,NCCCCCNCCCCCN=C(N)N,[11.868924140930176],[11.84000015258789]
train,N[C@@H](CC[PH](=O)O)C(=O)O,[9.59820556640625],[9.529999732971191]
train,OCC1NCC(O)C(O)C1O,[8.047150611877441],[8.0600004196167]
train,Clc1ccc2c(c1)N=C1CCCCCN1C2,[8.338788986206055],[8.289999961853027]
train,CCC[N+](C)(C)CCOc1cccnc1,[4.857473373413086],[4.78000020980835]
train,OC1CNc2c(ccc3ccccc23)C1,[3.3214070796966553],[3.369999885559082]
train,Nc1n[nH]c2c(Cl)cccc12,[3.4186460971832275],[3.450000047683716]
train,O=C1C=CC(=O)c2cnccc21,[2.348949670791626],[2.180000066757202]
train,CCCc1n[nH]c(O)n1,[1.1195385456085205],[1.149999976158142]
train,CCCn1ccnc1-c1nccn1CCN(C)C,[9.023369789123535],[9.130000114440918]
train,N#Cc1ccc2c(N)ccnc2c1,[6.125672817230225],[5.980000019073486]
train,CCOC(=O)[C@@H]1CSCCC(N)=N1,[8.993582725524902],[8.899999618530273]
train,CNC12CC(O)CCC1CCc1ccccc12,[9.598872184753418],[9.520000457763672]
train,Cc1ccc2nn(N=C3NCCN3)cc2c1,[8.382061958312988],[8.15999984741211]
train,CCCC[C@H](N)C(=O)N1CCCC1,[8.551504135131836],[8.430000305175781]
train,C#CCOCn1cnc2c(N)ncnc21,[3.983703851699829],[3.9800000190734863]
train,CN(C)CC(Br)c1cccc(Br)c1,[7.103365898132324],[7.159999847412109]
train,c1ccc2c(c1)CNC1(CCCCC1)C2,[9.536056518554688],[9.5]
train,C#CCN(c1ccncc1)n1cccc1,[8.910465240478516],[8.9399995803833]
train,NC/C(CCCCCC(=O)O)=N/O,[8.838088989257812],[8.5600004196167]
train,CCCN1CCC=C(c2csc(N)n2)C1,[8.27035140991211],[8.140000343322754]
train,CN(C)CCCOC(=O)CCc1ccccc1,[9.367600440979004],[9.460000038146973]
train,COc1ccc(C2=NOC(CO)C2)cc1,[3.0096828937530518],[2.990000009536743]
train,Nc1nccc(O)n1,[2.144610643386841],[2.2699999809265137]
train,COc1cc(F)ccc1-c1cc(N)ccn1,[7.8803534507751465],[7.610000133514404]
train,CC1=CCN(CCc2ccccc2)CC1,[9.174825668334961],[9.180000305175781]
train,Cc1cc(N2CCNCC2)nc2ccccc12,[8.947751998901367],[8.800000190734863]
train,CNC(C)CCC=C(C)C,[10.767955780029297],[10.670000076293945]
train,Cc1ccc(Cl)cc1-c1c[nH]nn1,[0.11233824491500854],[0.09000000357627869]
train,c1cc(CCn2ccnc2)c2cccnc2c1,[6.63618803024292],[6.539999961853027]
train,Cc1ccc(N(C)C)cc1,[5.471191883087158],[5.460000038146973]
train,CCNc1[nH]cnc2nncc1-2,[1.0594215393066406],[1.1699999570846558]
train,COc1ccc2cncnc2c1,[2.8669331073760986],[2.890000104904175]
train,CC(C)Oc1ccccc1OCC1=NCCN1,[9.256967544555664],[9.260000228881836]
train,S=C(NCc1ccccc1)NCc1ccccn1,[4.068127632141113],[4.139999866485596]
train,N=c1c2c3c(sc2ncn1N)CCCCC3,[5.7710957527160645],[5.869999885559082]
train,OCCc1ccc(NCCc2ccco2)cc1,[5.135903835296631],[5.03000020980835]
train,CCCC(=O)NCC1(N(C)C)CCCCC1,[9.593993186950684],[9.479999542236328]
train,N=C(N)Nc1nnc(-c2ccccc2F)s1,[6.597263336181641],[6.579999923706055]
train,CCCCCCCCCCCOC(=O)CCCCCCN,[10.361958503723145],[10.210000038146973]
train,CC(O)C(O)C(O)C(O)C1NCCS1,[7.54036808013916],[7.480000019073486]
train,COc1cccc(C#Cc2ccc(C)cn2)c1,[3.4007627964019775],[3.4200000762939453]
train,CSc1nnc(-c2ccc(O)cc2)n1C,[1.495080828666687],[1.5]
train,CC/C=N\NC(N)=S,[3.5728986263275146],[3.549999952316284]
train,CCC(=O)N(CC)CCc1nccs1,[2.6201326847076416],[2.490000009536743]
train,CCSCc1cccc(NCc2cccnc2)c1,[4.917924404144287],[4.849999904632568]
train,CCC(N)c1ccc(SC)cc1,[9.608423233032227],[9.529999732971191]
train,O=C(CCc1ccccc1)Nc1ccncc1,[5.72851037979126],[5.659999847412109]
train,N#Cc1cccc(Cn2cccn2)c1,[2.0895349979400635],[2.069999933242798]
train,CC(C)(C)C(=O)NCCCn1cncn1,[2.2690064907073975],[2.2899999618530273]
train,N#CCC1CC(c2ccc(F)cc2)=NO1,[2.123807430267334],[2.119999885559082]
train,Cc1ccsc1CNCc1cc(Cl)ccc1O,[9.469795227050781],[9.369999885559082]
train,Cc1ccc(C)n1-c1ccccn1,[3.494333028793335],[3.430000066757202]
train,C1=C(c2cncnc2)C2CCC(C1)N2,[9.7647123336792],[9.670000076293945]
train,CN1CC[C@H](Oc2cccnc2)C1,[8.417814254760742],[8.34000015258789]
train,O=S1(=O)CCNCN1,[5.871827602386475],[5.71999979019165]
train,CNC12CCCCC1CC(C)c1ccccc12,[10.11672592163086],[9.970000267028809]
train,CCOP(=O)(OCC)C1CN1,[4.639658451080322],[4.440000057220459]
train,NCC1c2ccccc2CCc2ccccc21,[9.824109077453613],[9.720000267028809]
train,C/N=C(/Cc1cc2ccccc2cc1C)NC,[11.8904390335083],[11.6899995803833]
train,CN(C)c1nc(C#N)nc(N(C)C)c1N,[3.587632656097412],[3.5799999237060547]
train,CC(O)N1CCC(Cc2ccccc2)CC1,[8.364033699035645],[8.279999732971191]
train,Nc1nc2ccccc2n1CCN1CCCC1,[9.376919746398926],[9.329999923706055]
train,CCN(CC)c1nc2ccccc2c(=O)o1,[2.8605258464813232],[2.559999942779541]
train,Cc1ncsc1CCCCl,[3.1699068546295166],[3.25]
train,c1cncc(C2SCCCS2)c1,[4.771499156951904],[4.75]
train,NNS(=O)(=O)c1ccc(N)cc1,[2.2870194911956787],[2.299999952316284]
train,COc1cccc(N2CCNCC2)n1,[8.875954627990723],[8.779999732971191]
train,CC(CN)c1cccc(N2CCCCC2)c1,[9.909530639648438],[9.8100004196167]
train,CN(C)CCNC(=O)C1CCCNC1=O,[8.620584487915039],[8.510000228881836]
train,O=C(Nc1ccccn1)Nc1cccs1,[3.9959657192230225],[3.8299999237060547]
train,OCC(O)/C=N/Nc1nc2ccccc2s1,[4.490787029266357],[4.5]
train,Nc1nc2ccc(O)cc2s1,[4.837967872619629],[4.739999771118164]
train,COc1cccc(C2Cc3nccn3C2)c1,[6.965184688568115],[6.880000114440918]
train,CC(N)C(=O)NC(C)C(=O)O,[8.543769836425781],[8.390000343322754]
train,CCCSc1nsnc1C1=CCN(C)CC1,[6.886361122131348],[6.739999771118164]
train,CN(C)c1nc(N)nc(Cl)n1,[4.272463321685791],[4.300000190734863]
train,CO/N=C(\F)C12CCCN(CC1)C2,[9.637490272521973],[9.529999732971191]
train,CCCNCCCNCCCNCCC,[10.944479942321777],[10.770000457763672]
train,Cc1cc2nc3ccccc3nc2cc1C,[2.7584877014160156],[3.009999990463257]
train,Oc1[nH]nc2c1NCCC2,[3.128573417663574],[3.0899999141693115]
train,c1ccc(-c2nnc3n2CCCC3)cc1,[2.540703058242798],[2.569999933242798]
train,C=CCNc1nc(C)nc2[nH]ccc12,[7.58730411529541],[7.639999866485596]
train,NCC(=O)N[C@H](CO)C(=O)O,[8.257425308227539],[8.140000343322754]
train,CN(C)CCc1cccc(F)c1,[9.109100341796875],[9.09000015258789]
train,CCCNC(=O)COc1ccc(C)cn1,[3.197089195251465],[3.25]
train,C/C(=N/n1cnnc1)c1cccnc1,[4.069633960723877],[4.300000190734863]
train,CC1(C)CCN1Cc1ccc2c(c1)OCO2,[8.096857070922852],[8.010000228881836]
train,CCc1[nH]cc(CN(C)C)c(=O)c1O,[7.842126846313477],[7.769999980926514]
train,CSc1ccccc1NC(=O)c1ccncc1,[2.301219940185547],[2.2799999713897705]
train,CNc1nncc2[nH]cnc12,[5.425890922546387],[5.25]
train,CC(O)CNCc1cccc2ccccc12,[9.37442398071289],[9.319999694824219]
train,CCCN1CCCc2ccccc21,[5.565757751464844],[5.619999885559082]
train,NCCCNCCNCCCN,[10.419750213623047],[10.289999961853027]
train,c1cnc2c(c1)C1CCC2N1,[7.801637649536133],[7.650000095367432]
train,CCCCCn1c(N)nc2c(CC)cccc21,[8.0408353805542],[7.929999828338623]
train,Fc1cccc(Cn2ccnc2)c1,[6.463171005249023],[6.46999979019165]
train,Cc1sc(C)c2c1CCc1c[nH]nc1-2,[2.43692946434021],[2.380000114440918]
train,Nc1ncnc(Nc2ccc3ccccc3c2)n1,[5.29466438293457],[5.420000076293945]
train,CCC1Cc2ccc(Br)cc2CN1,[9.156454086303711],[9.149999618530273]
train,c1ccc(CCN2CCc3ccccc3C2)cc1,[9.192956924438477],[9.319999694824219]
train,C[C@H](NC(=O)CN)C(N)=O,[8.00192928314209],[7.840000152587891]
train,C#CCN(C)C(=C)c1ccc[nH]1,[7.11470365524292],[7.090000152587891]
train,Nc1nccc2ccc(-c3ccsc3)cc12,[7.154294013977051],[7.070000171661377]
train,COc1ccc(-n2ccnc2S)cc1,[4.765137195587158],[4.71999979019165]
train,CCn1ccnc1,[6.6095075607299805],[6.539999961853027]
train,COc1ncccc1CNC1CC1c1ccccc1,[8.301726341247559],[8.260000228881836]
train,CC(=O)Cn1c2c(sc1=N)CCCC2,[9.092172622680664],[8.949999809265137]
train,O/N=C/c1ncccc1O,[3.4414780139923096],[3.259999990463257]
train,Nc1ccc(Br)cc1,[3.940091848373413],[3.8299999237060547]
train,N#Cc1cccc2c3c(ccc12)CCNC3,[9.217557907104492],[9.300000190734863]
train,COc1ccc(OC)c(CC(C)N)c1,[9.908002853393555],[9.90999984741211]
train,ClCCN(CCCl)CCCl,[5.131181240081787],[4.829999923706055]
train,Brc1c[nH]c2ncnc-2c1,[2.1105034351348877],[2.0799999237060547]
train,NC[C@H]1C[C@@H]1c1ccccc1F,[10.08630657196045],[10.050000190734863]
train,CCCCNc1nc(SC)nc2ncccc12,[2.2346339225769043],[2.2300000190734863]
train,Clc1nccnc1C1=CC2CCC(C1)N2,[9.90143871307373],[9.890000343322754]
train,N[C@H]1C2CCC1c1cc(O)ccc12,[9.846283912658691],[9.770000457763672]
train,Nc1nc2cccc(OC(F)(F)F)c2s1,[4.682733058929443],[4.659999847412109]
train,CN1CCC23CC4CC(CC(C4)C12)C3,[10.685783386230469],[10.569999694824219]
train,Cc1cc(O)nc(NCc2ccccc2)n1,[2.3263330459594727],[2.369999885559082]
train,CNCC(=O)c1ccc(O)c(O)c1,[8.343057632446289],[8.239999771118164]
train,NC(Cc1cccnn1)C(=O)O,[9.231199264526367],[9.1899995803833]
train,Oc1noc2c1CCNCC2,[8.880682945251465],[8.90999984741211]
train,COc1ccc(C2NCCc3sccc32)cc1,[8.169300079345703],[8.069999694824219]
train,CCOc1noc2c1CNCC2,[7.415933609008789],[7.300000190734863]
train,NC(N)=NCc1ccc2c(c1)OCO2,[11.6746826171875],[11.5600004196167]
train,COc1ccc(CCNCc2ccsc2)cc1OC,[9.26374626159668],[9.210000038146973]
train,Clc1ccc2c(n1)CC1CNCC2C1,[10.03927230834961],[9.960000038146973]
train,C=C(C)C1Cc2nc(N)nc(C)c2C1,[4.81897497177124],[4.829999923706055]
train,c1coc(-c2ncc[nH]2)c1,[5.153122901916504],[5.070000171661377]
train,Cc1nsc2c1ccc1ccccc12,[2.158337354660034],[2.2699999809265137]
train,O=C(Oc1cncc(Br)c1)c1ccco1,[2.0237009525299072],[2.119999885559082]
train,NCCCCCCNCCCCCCN=C(N)N,[11.877439498901367],[11.84000015258789]
train,CSc1nccc(Oc2ccccc2Cl)n1,[3.639336109161377],[3.7200000286102295]
train,CCCN(CCC)C1C=CC(O)C(O)C1O,[9.094104766845703],[9.029999732971191]
train,N=C(N)SCc1nc2ccccn2c1Br,[10.587874412536621],[10.520000457763672]
train,O=S(=O)(Nn1cnnc1)c1ccccc1,[1.2102503776550293],[1.2899999618530273]
train,N[C@H]1CC(O)C[C@H]1C(=O)O,[10.250511169433594],[10.199999809265137]
train,Cc1nc(-c2cccc(N)c2)cs1,[3.781672716140747],[3.7699999809265137]
train,CONCCCCCCCCCCC(C)Cc1cccnc1,[5.894077301025391],[5.800000190734863]
train,CCN(CC)c1ccccn1,[6.5962042808532715],[6.449999809265137]
train,Cc1ccccc1N=C1NCCN1,[11.421333312988281],[11.260000228881836]
train,CC(=O)NCCc1c[nH]c2ncccc12,[3.6066813468933105],[3.3499999046325684]
train,CC12CC3CC1(C)CC3(CN)C2,[9.836999893188477],[9.899999618530273]
train,NNc1ccnc2cc(Cl)ccc12,[5.701854705810547],[5.570000171661377]
train,CN(C)c1ccc(C=O)c(O)c1,[2.5669198036193848],[2.5999999046325684]
train,Cc1cccc(C)c1C1=CCN(C)CC1,[8.328014373779297],[8.350000381469727]
train,C=CCSc1nncc2c(C)nc(CCC)n12,[6.561081886291504],[6.510000228881836]
train,CCCCSc1nnc(CCC)n1N,[1.996683955192566],[2.009999990463257]
train,O=C(Nc1nccs1)c1ncsc1CCO,[0.41343212127685547],[0.3199999928474426]
train,Cc1ccccc1N(CCCl)CCCl,[1.9823614358901978],[2.0399999618530273]
train,C=Cc1ccccn1,[4.8285017013549805],[4.860000133514404]
train,Oc1cc(CC2=NCCN2)cc(F)c1O,[10.910411834716797],[11.779999732971191]
train,CCCCC(N)P(=O)(O)Oc1ccccc1,[10.481914520263672],[10.520000457763672]
train,O=C1CNCN1,[5.453046798706055],[5.210000038146973]
train,Oc1cccc(C2CCC3CCCCN3C2)c1,[9.361101150512695],[9.289999961853027]
train,CN1CCC(Oc2cncnc2)C1,[8.090492248535156],[8.119999885559082]
train,OCC#Cc1cnc2ccccc2c1,[3.3564701080322266],[3.4000000953674316]
train,Oc1cc2c(cc1Cl)CC1CCCNC21,[9.195721626281738],[9.210000038146973]
train,Nc1ccc(OS(=O)(=O)O)cc1Cl,[2.2139930725097656],[2.240000009536743]
train,NC(Cc1c(O)noc1CO)C(=O)O,[7.594659805297852],[7.369999885559082]
train,N#CCCNC(=O)CCN1CCOCC1,[7.145351409912109],[7.25]
train,N/C(=N/Cc1ccccn1)c1cnccn1,[5.3461809158325195],[5.360000133514404]
train,O=C(O)c1ccc(N2CCCC2)cc1,[3.0677831172943115],[3.0199999809265137]
train,NCCNCCN1CC1,[9.77859115600586],[9.779999732971191]
train,CN(C)CC(=O)Nc1nsc2ccccc12,[6.885522842407227],[6.880000114440918]
train,O=C(O)C(S)Cc1cnc[nH]1,[6.828469276428223],[6.75]
train,OCCCNCc1ccncc1,[8.72463607788086],[8.800000190734863]
